CustomerID,SaleDate,SaleNum,Code,Item Description,Quantity,UnitPrice,Country
14662.0,4/19/2011 12:26,550612,22498,WOODEN REGATTA BUNTING,1,5.95,United Kingdom
14662.0,11/11/2011 12:13,575851,20780,BLACK EAR MUFF HEADPHONES,1,5.49,United Kingdom
14667.0,9/26/2011 13:57,568325,21533,RETROSPOT LARGE MILK JUG,1,4.95,United Kingdom
14667.0,4/7/2011 11:30,549238,72741,GRAND CHOCOLATECANDLE,9,1.45,United Kingdom
14667.0,9/26/2011 13:57,568325,23301,GARDENERS KNEELING PAD KEEP CALM ,7,1.65,United Kingdom
14667.0,12/9/2010 14:19,538077,22208,WOOD STAMP SET THANK YOU,1,1.65,United Kingdom
14670.0,3/4/2011 14:13,545658,22907,PACK OF 20 NAPKINS PANTRY DESIGN,3,0.85,United Kingdom
14675.0,11/23/2011 12:58,578255,23120,PACK OF 6 SMALL FRUIT STRAWS,1,0.42,United Kingdom
14675.0,11/23/2011 12:58,578255,22158,3 HEARTS HANGING DECORATION RUSTIC,1,2.95,United Kingdom
14684.0,11/14/2011 11:33,576189,22439,6 ROCKET BALLOONS ,3,0.65,United Kingdom
14684.0,5/8/2011 12:58,552285,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,2.1,United Kingdom
14684.0,10/30/2011 13:37,573373,23507,MINI PLAYING CARDS BUFFALO BILL ,1,0.42,United Kingdom
14688.0,6/13/2011 10:44,556512,22996,TRAVEL CARD WALLET VINTAGE TICKET,11,0.42,United Kingdom
14688.0,9/30/2011 11:41,569078,22138,BAKING SET 9 PIECE RETROSPOT ,3,4.95,United Kingdom
14701.0,3/6/2011 11:39,545682,23177,TREASURE ISLAND BOOK BOX,1,2.25,United Kingdom
14701.0,11/29/2011 12:34,579408,22991,GIRAFFE WOODEN RULER,1,1.95,United Kingdom
14701.0,2/15/2011 11:40,544040,22083,PAPER CHAIN KIT RETROSPOT,1,2.95,United Kingdom
14701.0,2/15/2011 11:40,544040,22961,JAM MAKING SET PRINTED,1,1.45,United Kingdom
14701.0,1/27/2011 12:40,542360,21563,RED HEART SHAPE LOVE BUCKET ,1,2.95,United Kingdom
14702.0,10/16/2011 12:30,571276,23355,HOT WATER BOTTLE KEEP CALM,1,4.95,United Kingdom
14702.0,6/30/2011 19:58,558636,22673,FRENCH GARDEN SIGN BLUE METAL,7,1.25,United Kingdom
14704.0,11/20/2011 12:20,577495,20724,RED RETROSPOT CHARLOTTE BAG,1,0.85,United Kingdom
14704.0,10/19/2011 13:58,571883,22456,NATURAL SLATE CHALKBOARD LARGE ,1,4.95,United Kingdom
14704.0,7/20/2011 12:01,560692,22427,ENAMEL FLOWER JUG CREAM,1,5.95,United Kingdom
14704.0,11/20/2011 12:20,577495,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,3.25,United Kingdom
14709.0,1/27/2011 12:19,542354,21756,BATH BUILDING BLOCK WORD,3,5.95,United Kingdom
14710.0,11/20/2011 12:42,577507,22630,DOLLY GIRL LUNCH BOX,1,1.95,United Kingdom
14711.0,11/29/2011 14:58,579468,22619,SET OF 6 SOLDIER SKITTLES,1,3.75,United Kingdom
14711.0,6/7/2011 13:10,555844,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,1.65,United Kingdom
14711.0,6/7/2011 13:10,555844,22470,HEART OF WICKER LARGE,1,2.95,United Kingdom
14719.0,10/10/2011 12:34,570374,22580,ADVENT CALENDAR GINGHAM SACK,1,5.95,United Kingdom
14719.0,10/10/2011 12:34,570374,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2.95,United Kingdom
14723.0,10/30/2011 15:13,573396,22469,HEART OF WICKER SMALL,1,1.65,United Kingdom
14723.0,11/3/2011 15:09,574287,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,7.95,United Kingdom
14723.0,11/29/2011 15:23,579491,23501,KEY RING BASEBALL BOOT UNION JACK,5,1.25,United Kingdom
14725.0,11/15/2011 12:42,576538,23555,LANDMARK FRAME NOTTING HILL ,1,12.5,United Kingdom
14730.0,6/14/2011 12:24,556776,21750,LARGE SKULL WINDMILL,1,2.1,United Kingdom
14730.0,10/5/2011 13:47,569670,22367,CHILDRENS APRON SPACEBOY DESIGN,1,1.95,United Kingdom
14730.0,10/5/2011 13:47,569669,20726,LUNCH BAG WOODLAND,1,1.65,United Kingdom
14730.0,10/5/2011 13:47,569669,20866,BLUE ROSE FABRIC MIRROR,1,1.25,United Kingdom
14769.0,5/22/2011 13:01,554098,22120,WELCOME  WOODEN BLOCK LETTERS,1,9.95,United Kingdom
14769.0,9/18/2011 15:32,567183,23005,TRAVEL CARD WALLET I LOVE LONDON,3,0.42,United Kingdom
14769.0,9/18/2011 15:32,567183,21485,RETROSPOT HEART HOT WATER BOTTLE,1,4.95,United Kingdom
14769.0,5/22/2011 13:01,554098,21088,SET/6 FRUIT SALAD PAPER CUPS,3,0.19,United Kingdom
14779.0,1/20/2011 12:04,541655,21420,OYSTER TRINKET BOX,1,3.25,United Kingdom
14796.0,1/24/2011 9:52,541872,21908,CHOCOLATE THIS WAY METAL SIGN,5,2.1,United Kingdom
14796.0,12/13/2010 10:31,538533,21977,PACK OF 60 PINK PAISLEY CAKE CASES,7,0.55,United Kingdom
14796.0,10/14/2011 11:08,571183,21818,GLITTER HEART DECORATION,1,0.39,United Kingdom
14796.0,12/8/2010 10:40,537692,22930,BAKING MOULD HEART MILK CHOCOLATE,1,2.55,United Kingdom
14799.0,10/19/2011 16:16,571920,37468,HARDMAN MUG 3 ASSORTED,1,0.39,United Kingdom
14800.0,3/13/2011 10:48,546417,22746,POPPY'S PLAYHOUSE LIVINGROOM ,5,2.1,United Kingdom
14800.0,1/9/2011 11:27,540509,22046,TEA PARTY  WRAPPING PAPER ,25,0.42,United Kingdom
14800.0,12/5/2010 11:10,537050,22659,LUNCH BOX I LOVE LONDON,3,1.95,United Kingdom
14808.0,7/18/2011 13:33,560393,22233,JIGSAW RABBIT AND BIRDHOUSE,1,0.59,United Kingdom
14810.0,2/6/2011 11:11,543272,22662,LUNCH BAG DOLLY GIRL DESIGN,3,1.65,United Kingdom
14810.0,12/5/2010 12:08,537111,22551,PLASTERS IN TIN SPACEBOY,5,1.65,United Kingdom
14823.0,5/29/2011 12:48,554987,22626,BLACK KITCHEN SCALES,1,8.5,United Kingdom
14823.0,5/29/2011 12:48,554987,23165,LARGE CERAMIC TOP STORAGE JAR,1,1.65,United Kingdom
14825.0,2/15/2011 15:04,544077,22265,EASTER DECORATION NATURAL CHICK,9,0.65,United Kingdom
14834.0,4/13/2011 15:00,549978,21756,BATH BUILDING BLOCK WORD,3,5.95,United Kingdom
14842.0,2/4/2011 15:32,543253,22655,VINTAGE RED KITCHEN CABINET,1,295.0,United Kingdom
14849.0,10/6/2011 11:24,569766,84692,BOX OF 24 COCKTAIL PARASOLS,25,0.42,United Kingdom
14866.0,7/21/2011 14:14,560868,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,1,2.55,United Kingdom
14866.0,7/21/2011 14:14,560868,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,11.95,United Kingdom
14871.0,12/14/2010 12:18,538810,22556,PLASTERS IN TIN CIRCUS PARADE ,1,1.65,United Kingdom
14889.0,1/7/2011 15:19,540479,22138,BAKING SET 9 PIECE RETROSPOT ,3,4.95,United Kingdom
14895.0,2/22/2011 13:08,544657,22788,BROCANTE COAT RACK,3,9.95,United Kingdom
14896.0,12/9/2010 12:24,538011,82580,BATHROOM METAL SIGN,3,0.55,United Kingdom
14898.0,11/16/2011 14:54,576830,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,1.25,United Kingdom
14911.0,8/26/2011 14:29,564654,22580,ADVENT CALENDAR GINGHAM SACK,3,5.95,EIRE
14911.0,5/8/2011 11:37,552262,23073,GEORGIAN TRINKET BOX,3,12.5,EIRE
14911.0,11/28/2011 11:33,579102,22474,SPACEBOY TV DINNER TRAY,3,4.95,EIRE
14911.0,5/23/2011 10:34,554139,21843,RED RETROSPOT CAKE STAND,3,10.95,EIRE
14911.0,4/11/2011 15:35,549721,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,4.95,EIRE
14935.0,2/15/2011 14:44,544073,21785,RAIN PONCHO ,407,0.65,Channel Islands
14947.0,9/28/2011 15:48,568711,23444,Next Day Carriage,1,15.0,United Kingdom
14953.0,11/14/2011 14:59,576321,23454,THREE MINI HANGING FRAMES,1,4.15,United Kingdom
14959.0,2/16/2011 13:00,544162,22921,HERB MARKER CHIVES ,5,0.65,United Kingdom
14971.0,10/27/2011 13:33,573029,22550,HOLIDAY FUN LUDO,1,3.75,United Kingdom
14971.0,11/4/2011 17:03,574575,22093,MOTORING TISSUE BOX,9,0.39,United Kingdom
14974.0,11/2/2011 13:01,574040,21533,RETROSPOT LARGE MILK JUG,1,4.95,United Kingdom
14978.0,1/26/2011 12:40,542221,21843,RED RETROSPOT CAKE STAND,1,10.95,United Kingdom
14978.0,1/13/2011 12:03,541018,48116,DOORMAT MULTICOLOUR STRIPE,1,7.95,United Kingdom
14985.0,12/16/2010 19:51,539324,22398,MAGNETS PACK OF 4 SWALLOWS,1,1.25,United Kingdom
15000.0,10/23/2011 11:42,572283,22585,PACK OF 6 BIRDY GIFT TAGS,3,1.25,United Kingdom
15000.0,10/23/2011 11:42,572283,21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,1,2.95,United Kingdom
15005.0,4/27/2011 14:05,551284,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,1.25,United Kingdom
15005.0,10/7/2011 12:28,570111,23367,SET 12 COLOUR PENCILS SPACEBOY ,5,0.65,United Kingdom
15005.0,5/26/2011 13:21,554812,47566,PARTY BUNTING,3,4.95,United Kingdom
15005.0,9/15/2011 11:57,566847,23390,DOLLY GIRL MINI BACKPACK,3,4.15,United Kingdom
15006.0,10/19/2011 15:08,571909,21900,"KEY FOB , SHED",1,0.65,United Kingdom
15006.0,10/19/2011 15:08,571909,23357,HOT WATER BOTTLE SEX BOMB,1,4.95,United Kingdom
15010.0,11/4/2011 12:42,574480,22423,REGENCY CAKESTAND 3 TIER,1,12.75,United Kingdom
15012.0,12/1/2010 12:49,536522,21190,PINK HEARTS PAPER GARLAND,1,1.65,United Kingdom
15014.0,10/27/2011 20:07,573150,23265,SET OF 3 WOODEN TREE DECORATIONS,1,1.25,United Kingdom
15017.0,11/6/2011 10:33,574589,23265,SET OF 3 WOODEN TREE DECORATIONS,3,1.25,United Kingdom
15021.0,6/17/2011 12:16,557213,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2.55,United Kingdom
15021.0,9/14/2011 13:12,566726,23321,SMALL WHITE HEART OF WICKER,1,1.65,United Kingdom
15021.0,5/5/2011 12:22,551956,22597,MUSICAL ZINC HEART DECORATION ,1,0.85,United Kingdom
15021.0,7/6/2011 11:52,559109,22167, OVAL WALL MIRROR DIAMANTE ,1,9.95,United Kingdom
15021.0,5/5/2011 12:22,551956,22419,LIPSTICK PEN RED,3,0.42,United Kingdom
15021.0,9/14/2011 13:12,566726,23218,LAUREL STAR ANTIQUE GOLD,1,1.25,United Kingdom
15023.0,7/28/2011 13:02,561616,23301,GARDENERS KNEELING PAD KEEP CALM ,3,1.65,United Kingdom
15023.0,5/5/2011 13:56,551982,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,3,1.25,United Kingdom
15023.0,3/8/2011 13:54,545995,21123,SET/10 IVORY POLKADOT PARTY CANDLES,3,1.25,United Kingdom
15023.0,3/8/2011 13:54,545995,22926,IVORY GIANT GARDEN THERMOMETER,3,5.95,United Kingdom
15024.0,10/11/2011 12:41,570642,22047,EMPIRE GIFT WRAP,25,0.42,United Kingdom
15024.0,11/11/2011 12:01,575842,22078,RIBBON REEL LACE DESIGN ,5,2.1,United Kingdom
15033.0,10/17/2011 14:42,571475,23323,WHITE WICKER STAR ,3,2.1,United Kingdom
15033.0,5/15/2011 13:14,553189,21380,WOODEN HAPPY BIRTHDAY GARLAND,3,2.95,United Kingdom
15033.0,10/17/2011 14:42,571475,23534,WALL ART STOP FOR TEA ,1,5.95,United Kingdom
15033.0,11/14/2011 13:12,576228,21034,REX CASH+CARRY JUMBO SHOPPER,1,0.95,United Kingdom
15033.0,11/14/2011 13:12,576228,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2.95,United Kingdom
15034.0,1/5/2011 15:57,540248,21204,DAISIES  HONEYCOMB GARLAND ,3,1.65,United Kingdom
15034.0,4/21/2011 10:52,550835,22728,ALARM CLOCK BAKELIKE PINK,3,3.75,United Kingdom
15034.0,11/11/2011 12:44,575867,21354,TOAST ITS - BEST MUM,1,1.25,United Kingdom
15034.0,9/30/2011 13:40,569129,22138,BAKING SET 9 PIECE RETROSPOT ,1,4.95,United Kingdom
15034.0,12/21/2010 9:47,539659,20685,DOORMAT RED RETROSPOT,3,7.95,United Kingdom
15038.0,10/2/2011 10:58,569206,22469,HEART OF WICKER SMALL,1,1.65,United Kingdom
15039.0,6/8/2011 11:18,555979,23173,REGENCY TEAPOT ROSES ,1,9.95,United Kingdom
15039.0,3/14/2011 11:41,546486,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2.95,United Kingdom
15039.0,1/10/2011 11:22,540568,22690,DOORMAT HOME SWEET HOME BLUE ,1,7.95,United Kingdom
15039.0,11/30/2011 11:31,579560,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,4.25,United Kingdom
15039.0,4/14/2011 11:48,550035,21313,GLASS HEART T-LIGHT HOLDER ,3,0.85,United Kingdom
15039.0,8/17/2011 12:06,563543,21055,TOOL BOX SOFT TOY ,1,8.95,United Kingdom
15039.0,12/14/2010 11:48,538799,21557,SET OF 6 FUNKY BEAKERS,1,2.95,United Kingdom
15039.0,9/20/2011 12:47,567472,23322,LARGE WHITE HEART OF WICKER,1,2.95,United Kingdom
15046.0,1/5/2011 15:30,540242,85053,FRENCH ENAMEL CANDLEHOLDER,1,2.1,United Kingdom
15048.0,5/3/2011 11:40,551616,21356,TOAST ITS - FAIRY FLOWER,1,1.25,United Kingdom
15048.0,8/15/2011 10:02,563239,22429,ENAMEL MEASURING JUG CREAM,1,4.25,United Kingdom
15051.0,10/21/2011 14:01,572227,23232,WRAP VINTAGE LEAF DESIGN,25,0.42,United Kingdom
15051.0,7/12/2011 15:29,559812,82552,WASHROOM METAL SIGN,3,1.45,United Kingdom
15054.0,11/27/2011 15:02,578954,23496,PANTRY KITCHEN THERMOMETER ,1,1.25,United Kingdom
15054.0,10/30/2011 14:33,573387,23002,TRAVEL CARD WALLET SKULLS,1,0.42,United Kingdom
15054.0,10/30/2011 14:33,573387,23006,TRAVEL CARD WALLET FLOWER MEADOW,1,0.42,United Kingdom
15058.0,1/31/2011 15:52,542737,22341,LOVE GARLAND PAINTED ZINC ,3,1.65,United Kingdom
15058.0,11/14/2011 14:39,576300,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,1,0.65,United Kingdom
15058.0,11/14/2011 14:57,576318,22144,CHRISTMAS CRAFT LITTLE FRIENDS,13,2.1,United Kingdom
15059.0,5/8/2011 12:36,552278,22778,GLASS CLOCHE SMALL,1,3.95,United Kingdom
15060.0,11/30/2011 14:17,579711,23394,POSTE FRANCE CUSHION COVER,1,3.75,United Kingdom
15060.0,11/30/2011 14:17,579711,20755,BLUE PAISLEY POCKET BOOK,3,0.85,United Kingdom
15060.0,11/30/2011 14:03,579690,22485,SET OF 2 WOODEN MARKET CRATES,1,12.75,United Kingdom
15065.0,2/21/2011 12:54,544568,22045,SPACEBOY GIFT WRAP,25,0.42,United Kingdom
15081.0,12/7/2010 16:20,537655,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,4.95,United Kingdom
15121.0,10/20/2011 14:51,572093,23486,ANTIQUE HEART SHELF UNIT,1,16.65,United Kingdom
15150.0,8/22/2011 15:05,564065,22119,PEACE WOODEN BLOCK LETTERS,3,6.95,United Kingdom
15152.0,11/29/2011 13:37,579442,22138,BAKING SET 9 PIECE RETROSPOT ,3,4.95,United Kingdom
15154.0,9/25/2011 16:05,568212,23100,SILVER BELLS TABLE DECORATION,1,1.25,United Kingdom
15167.0,1/23/2011 12:41,541845,22470,HEART OF WICKER LARGE,3,2.95,United Kingdom
15182.0,7/8/2011 13:37,559469,22112,CHOCOLATE HOT WATER BOTTLE,3,4.95,United Kingdom
15230.0,4/13/2011 11:04,549933,23230,WRAP ALPHABET DESIGN,25,0.42,United Kingdom
15236.0,2/14/2011 10:52,543836,23232,WRAP VINTAGE PETALS  DESIGN,25,0.42,United Kingdom
15271.0,10/24/2011 13:37,572475,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,4.25,United Kingdom
15296.0,8/22/2011 14:20,564057,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,4.95,United Kingdom
15296.0,8/22/2011 14:20,564057,22112,CHOCOLATE HOT WATER BOTTLE,3,4.95,United Kingdom
15311.0,7/6/2011 13:56,559141,22041,"RECORD FRAME 7"" SINGLE SIZE ",1,2.55,United Kingdom
15311.0,6/2/2011 11:45,555344,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,4.95,United Kingdom
15311.0,9/16/2011 13:31,567099,23016,GLASS TWIST BON BON JAR,1,7.85,United Kingdom
15311.0,4/28/2011 15:29,551440,22087,PAPER BUNTING WHITE LACE,1,2.95,United Kingdom
15311.0,8/2/2011 13:16,562096,22316,200 BENDY SKULL STRAWS,1,1.25,United Kingdom
15311.0,5/10/2011 12:20,552574,22175,PINK OWL SOFT TOY,1,2.95,United Kingdom
15311.0,10/16/2011 15:45,571292,23316,RED REFECTORY CLOCK ,1,9.95,United Kingdom
15311.0,8/18/2011 10:36,563638,22905,CALENDAR IN SEASON DESIGN,1,2.95,United Kingdom
15311.0,10/16/2011 15:45,571292,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,5,1.25,United Kingdom
15311.0,3/4/2011 13:39,545653,84946,ANTIQUE SILVER TEA GLASS ETCHED,1,1.25,United Kingdom
15311.0,6/7/2011 13:56,555855,21169,YOU'RE CONFUSING ME METAL SIGN ,1,1.69,United Kingdom
15311.0,10/3/2011 13:31,569330,22644,CERAMIC CHERRY CAKE MONEY BANK,1,1.45,United Kingdom
15311.0,9/6/2011 14:38,565776,22674,FRENCH TOILET SIGN BLUE METAL,3,1.25,United Kingdom
15311.0,1/12/2011 13:30,540957,22844,VINTAGE CREAM DOG FOOD CONTAINER,3,8.5,United Kingdom
15311.0,8/8/2011 12:34,562619,23198,PANTRY MAGNETIC  SHOPPING LIST,1,1.45,United Kingdom
15311.0,9/13/2011 11:51,566558,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,1.45,United Kingdom
15311.0,4/28/2011 15:29,551440,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2.08,United Kingdom
15320.0,10/26/2011 13:27,572872,20762,GREEN FERN SKETCHBOOK ,1,3.75,United Kingdom
15325.0,8/28/2011 11:55,564719,22096,PINK PAISLEY SQUARE TISSUE BOX ,1,0.39,United Kingdom
15351.0,12/5/2010 11:49,537057,22457,NATURAL SLATE HEART CHALKBOARD ,1,2.95,United Kingdom
15351.0,9/21/2011 15:54,567675,23157,SET OF 6 NATIVITY MAGNETS ,7,2.08,United Kingdom
15351.0,12/5/2010 11:49,537057,22256,FELT FARM ANIMAL CHICKEN,3,1.25,United Kingdom
15356.0,9/29/2011 13:11,568895,23426,METAL SIGN DROP YOUR PANTS,3,2.89,United Kingdom
15356.0,5/5/2011 13:14,551966,85152,HAND OVER THE CHOCOLATE   SIGN ,5,2.1,United Kingdom
15356.0,6/17/2011 14:44,557233,23200,JUMBO BAG PEARS,3,2.08,United Kingdom
15356.0,6/17/2011 14:44,557233,23309,SET OF 60 I LOVE LONDON CAKE CASES ,3,0.55,United Kingdom
15356.0,4/1/2011 15:37,548670,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,1,1.45,United Kingdom
15379.0,5/15/2011 12:55,553188,22381,TOY TIDY PINK POLKADOT,5,2.1,United Kingdom
15384.0,12/15/2010 11:34,538968,22475,SKULL DESIGN TV DINNER TRAY,3,4.95,United Kingdom
15395.0,1/18/2011 12:40,541483,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,4.95,United Kingdom
15408.0,3/20/2011 15:02,547079,22607,WOODEN ROUNDERS GARDEN SET ,1,9.95,United Kingdom
15426.0,12/5/2010 13:55,537196,84946,ANTIQUE SILVER TEA GLASS ETCHED,1,1.25,United Kingdom
15426.0,12/5/2010 13:55,537196,22296,HEART IVORY TRELLIS LARGE,1,1.65,United Kingdom
15427.0,10/23/2011 14:47,572302,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2.95,United Kingdom
15427.0,11/6/2011 14:29,574714,21790,VINTAGE SNAP CARDS,3,0.85,United Kingdom
15435.0,11/17/2011 16:39,577094,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,2.95,United Kingdom
15436.0,10/23/2011 16:19,572318,22727,ALARM CLOCK BAKELIKE RED ,1,3.75,United Kingdom
15438.0,7/31/2011 14:19,561891,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2.95,United Kingdom
15443.0,10/25/2011 12:54,572662,23316,RED REFECTORY CLOCK ,1,9.95,United Kingdom
15443.0,1/23/2011 13:25,541847,22776,SWEETHEART CAKESTAND 3 TIER,1,9.95,United Kingdom
15443.0,11/27/2011 12:29,578928,22476,EMPIRE UNION JACK TV DINNER TRAY,1,4.95,United Kingdom
15443.0,10/25/2011 12:54,572662,23083,SET 6 PAPER TABLE LANTERN STARS ,1,3.75,United Kingdom
15453.0,6/5/2011 12:37,555537,21713,CITRONELLA CANDLE FLOWERPOT,3,2.1,United Kingdom
15453.0,11/4/2011 12:21,574477,22804,PINK HANGING HEART T-LIGHT HOLDER,1,2.95,United Kingdom
15471.0,12/7/2011 14:12,581149,21439,BASKET OF TOADSTOOLS,3,1.25,United Kingdom
15483.0,7/1/2011 13:04,558710,22467,GUMBALL COAT RACK,1,2.55,United Kingdom
15485.0,11/9/2011 14:31,575340,22047,EMPIRE GIFT WRAP,25,0.42,United Kingdom
15491.0,5/5/2011 16:34,552005,23065,LARGE DECO JEWELLERY STAND,1,12.5,United Kingdom
15493.0,3/14/2011 11:44,546498,21485,RETROSPOT HEART HOT WATER BOTTLE,1,4.95,United Kingdom
15493.0,4/4/2011 11:28,548739,22776,SWEETHEART CAKESTAND 3 TIER,1,9.95,United Kingdom
15493.0,7/13/2011 11:19,559878,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,8.5,United Kingdom
15503.0,12/12/2010 10:57,538368,22937,BAKING MOULD CHOCOLATE CUPCAKES,1,2.55,United Kingdom
15506.0,10/25/2011 12:00,572650,23207,LUNCH BAG ALPHABET DESIGN,1,1.65,United Kingdom
15506.0,10/25/2011 12:00,572650,22659,LUNCH BOX I LOVE LONDON,9,1.95,United Kingdom
15507.0,6/21/2011 11:19,557595,23188,VINTAGE  2 METER FOLDING RULER,1,1.65,United Kingdom
15511.0,11/1/2011 15:55,573915,22508,DOORSTOP RETROSPOT HEART,1,3.75,United Kingdom
15514.0,12/10/2010 13:58,538327,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,1,2.1,United Kingdom
15516.0,10/26/2011 10:51,572792,23320,GIANT 50'S CHRISTMAS CRACKER,3,2.89,United Kingdom
15518.0,7/3/2011 12:10,558754,22659,LUNCH BOX I LOVE LONDON,5,1.95,United Kingdom
15522.0,11/7/2011 11:26,574831,23000,TRAVEL CARD WALLET TRANSPORT,5,0.42,United Kingdom
15527.0,11/21/2011 12:17,577711,21915,RED  HARMONICA IN BOX ,1,1.25,United Kingdom
15528.0,3/30/2011 16:14,548370,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,1,4.95,United Kingdom
15529.0,7/20/2011 11:38,560650,23005,TRAVEL CARD WALLET I LOVE LONDON,5,0.42,United Kingdom
15529.0,11/17/2011 11:29,576933,23202,JUMBO BAG VINTAGE LEAF,1,2.08,United Kingdom
15530.0,4/7/2011 11:16,549235,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,3,2.95,United Kingdom
15532.0,11/14/2011 14:51,576303,21034,REX CASH+CARRY JUMBO SHOPPER,1,0.95,United Kingdom
15532.0,12/16/2010 16:45,539294,21556,CERAMIC STRAWBERRY MONEY BOX,1,2.55,United Kingdom
15533.0,9/11/2011 15:41,566294,22487,WHITE WOOD GARDEN PLANT LADDER,1,9.95,United Kingdom
15544.0,7/12/2011 15:49,559814,21495,SKULLS AND CROSSBONES WRAP,25,0.42,United Kingdom
15545.0,10/16/2011 13:24,571282,22976,CIRCUS PARADE CHILDRENS EGG CUP ,1,1.25,United Kingdom
15547.0,8/21/2011 16:24,563935,72741,GRAND CHOCOLATECANDLE,9,1.45,United Kingdom
15547.0,10/30/2011 15:19,573397,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2.1,United Kingdom
15547.0,5/29/2011 15:44,554999,21843,RED RETROSPOT CAKE STAND,1,10.95,United Kingdom
15550.0,12/5/2011 15:38,580688,23498,CLASSIC BICYCLE CLIPS ,1,1.45,United Kingdom
15551.0,11/3/2011 12:37,574237,22219,LOVEBIRD HANGING DECORATION WHITE ,11,0.85,United Kingdom
15553.0,10/10/2011 14:02,570428,22699,ROSES REGENCY TEACUP AND SAUCER ,3,2.95,United Kingdom
15555.0,10/2/2011 12:41,569216,22539,MINI JIGSAW DOLLY GIRL,5,0.42,United Kingdom
15555.0,6/17/2011 11:02,557150,23203,JUMBO BAG DOILEY PATTERNS,1,2.08,United Kingdom
15563.0,5/23/2011 11:44,554158,21498,RED RETROSPOT WRAP ,25,0.42,United Kingdom
15570.0,12/12/2010 11:07,538371,22113,GREY HEART HOT WATER BOTTLE,1,3.75,United Kingdom
15571.0,11/6/2011 11:32,574654,23188,VINTAGE  2 METRE FOLDING RULER,1,1.65,United Kingdom
15572.0,4/5/2011 10:46,548952,21424,WOODLAND STORAGE BOX LARGE ,1,2.95,United Kingdom
15573.0,11/8/2011 11:38,575034,23345, DOLLY GIRL BEAKER,1,1.25,United Kingdom
15573.0,11/8/2011 11:38,575034,21034,REX CASH+CARRY JUMBO SHOPPER,1,0.95,United Kingdom
15573.0,9/15/2011 12:16,566851,22551,PLASTERS IN TIN SPACEBOY,1,1.65,United Kingdom
15574.0,12/2/2010 15:46,536796,22585,PACK OF 6 BIRDY GIFT TAGS,1,1.25,United Kingdom
15574.0,12/16/2010 12:48,539218,20761,BLUE PAISLEY SKETCHBOOK,1,3.75,United Kingdom
15574.0,12/2/2010 15:46,536796,22748,POPPY'S PLAYHOUSE KITCHEN,1,2.1,United Kingdom
15576.0,11/2/2011 12:03,574015,23177,TREASURE ISLAND BOOK BOX,3,2.25,United Kingdom
15577.0,7/11/2011 17:03,559697,22228,BUNNY WOODEN PAINTED WITH BIRD ,1,0.39,United Kingdom
15594.0,9/19/2011 12:27,567297,22111,SCOTTIE DOG HOT WATER BOTTLE,3,4.95,United Kingdom
15601.0,6/22/2011 14:43,557771,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,4.95,United Kingdom
15605.0,2/23/2011 10:46,544724,22456,NATURAL SLATE CHALKBOARD LARGE ,3,4.95,United Kingdom
15612.0,10/9/2011 12:49,570220,23356,LOVE HOT WATER BOTTLE,3,5.95,United Kingdom
15620.0,5/3/2011 11:22,551584,22504,CABIN BAG VINTAGE RETROSPOT,1,29.95,United Kingdom
15644.0,3/28/2011 15:27,547960,22751,FELTCRAFT PRINCESS OLIVIA DOLL,3,3.75,United Kingdom
15644.0,3/28/2011 15:27,547960,20727,LUNCH BAG  BLACK SKULL.,1,1.65,United Kingdom
